row_id,name,description,genre,contentrating,keywords,page_url,director,aggregaterating,duration,actor,datepublished,review,trailer,musicby,creator,countryoforigin,datecreated,inlanguage,subtitlelanguage,releasedevent,publisher,producer,url,offers,image,author,datemodified,alternatename,identifier,contentlocation,reviewbody,title,sameas,tag,editor
4811,Anatomía según Grey (Serie de TV),"Serie de TV (2005-Actualidad). 19 temporadas. El famoso Hospital Seattle Grace es el escenario en el que se desarrolla la vida de cinco jóvenes que, tras licenciarse en medicina, empiezan allí un duro periodo de pruebas. La serie ha sido definida como una mezcla entre \""Urgencias\"" y \""Sexo en Nueva York\"", por el interés tanto de las intrigas amorosas como de los casos médicos. La frenética actividad del equipo de cirujanos consigue transmitir el stress al que se ven sometidos los personajes. (FILMAFFINITY) Renovada en 2023 por una 20ª temporada.",Drama,,,https://www.filmaffinity.com/cl/film237246.html,"[{'name': 'Jessica Yu'}, {'name': 'Ron Underwood'}, {'name': 'Peter Horton'}, {'name': 'Tom Verica'}, {'name': ""Bill D'Elia""}, {'name': 'Daniel Minahan'}, {'name': 'Mark Jackson'}, {'name': 'Adam Davidson'}, {'name': 'Jeffrey Melman'}, {'name': 'Chandra Wilson'}, {'name': 'James Frawley'}, {'name': 'Rob Corn'}, {'name': 'Stephen Cragg'}, {'name': 'Kevin McKidd'}, {'name': 'Allison Liddi'}, {'name': 'Shonda Rhimes'}, {'name': 'Nicole Rubio'}, {'name': 'Jeannot Szwarc'}, {'name': 'Debbie Allen'}, {'name': 'Edward Ornelas'}, {'name': 'Wendey Stanzler'}, {'name': 'Denzel Washington'}, {'name': 'Julie Anne Robinson'}, {'name': 'Tony Phelan'}]","{'reviewcount': '57', 'worstrating': '1', 'ratingvalue': '6.6', 'ratingcount': '30255', 'bestrating': '10'}",45 min.,"[{'name': 'Jeffrey Dean Morgan'}, {'name': 'Eric Dane'}, {'name': 'James Pickens Jr.'}, {'name': 'Ellen Pompeo'}, {'name': 'Katherine Heigl'}, {'name': 'T.R. Knight'}, {'name': 'Kate Walsh'}, {'name': 'Chandra Wilson'}, {'name': 'Sara Ramirez'}, {'name': 'Sandra Oh'}, {'name': 'Patrick Dempsey'}, {'name': 'Justin Chambers'}, {'name': 'Isaiah Washington'}]",2005,"[{'author': 'Robert Bianco: USA Today', 'reviewbody': '\\""[Crítica 1ª temporada]: Ha dado con un gran reparto y un sólido conjunto de personajes, y sigue siendo una de las series más entretenidas y populares de televisión\\""'}, {'author': 'Tom Shales: The Washington Post', 'reviewbody': '\\""[Crítica 1ª temporada]: La serie es mucho más una cuestión de cálculo comercial que un honesto intento de probar algo nuevo y diferente\\'}, {'reviewbody': '\\""[Crítica 1ª temporada]: Aún hay una buena razón para seguir viéndola: ¿Dónde más podemos encontrar amistades entre compañeras de trabajo así de profundas? (...) es un alivio ver a Meredith y Cristina manteniendo una de las grandes historias de amor de la televisión\\""', 'author': 'Melissa Maerz: Entertainment Weekly'}, {'author': 'Newsday', 'reviewbody': '\\""[Crítica 1ª temporada]: Como el irascible \'House\' de Hugh Laurie, la recién acuñada Doctora Grey - de la estrella Ellen Pompeo - tiene tanta sustancia que simplemente no puedes dejar de verla\\'}, {'author': 'New York Post', 'reviewbody': '\\""[Crítica 1ª temporada]: Una de esas series inusuales que llega a la parrilla totalmente formada, como si todos los involucrados hubieran estado trabajando juntos, en lugar de unas pocas semanas\\""'}, {'reviewbody': '\\""[Crítica 19ª temporada]: Uno de los dramas más largos, \'Grey\'s Anatomy\' vuelve a ser divertida apoyándose en los puntos fuertes de sus inicios\\""', 'author': 'Radhika Menon: Decider'}, {'author': 'Tim Goodman: The Hollywood Reporter', 'reviewbody': '\\""[Crítica 1ª temporada]: Definitivamente, no hay nada nuevo en el esqueleto de \'Grey\'s Anatomy\'. Alguien necesita reinventar el drama hospitalario\\""'}]",,,,,,,,,,,,,,,,,,,,,,,
1401,Hound-Dog Man,,Drama,,,https://prod-www.tcm.com/tcmdb/title/78490/hound-dog-man,"[{'name': 'Don Siegel'}, {'name': 'David Hall'}, {'name': 'Scott Hale'}, {'name': 'Henry Kline'}]",,PT1M27S,"[{'name': 'Rachel Stephens'}, {'name': 'Jim Beck'}, {'name': ""Arthur O'connell""}, {'name': 'Betty Field'}, {'name': 'Carol Lynley'}, {'name': 'Edgar Buchanan'}, {'name': 'Margo Moore'}, {'name': 'Jane Darwell'}, {'name': 'Dodie Stevens'}, {'name': 'Fabian'}, {'name': 'Dennis Holmes'}, {'name': 'Harry Carter'}, {'name': 'Virginia Gregg'}, {'name': 'Stuart Whitman'}, {'name': 'Royal Dano'}, {'name': 'L. Q. Jones'}, {'name': 'Claude Akins'}, {'name': 'Hope Summers'}]",,,,,,,1959,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1444,Die Betroffenen (2020),,Drama,,,https://www.spielfilm.de/filme/3009405/die-betroffenen,"{'name': 'Rikke Gregersen', 'url': 'https://www.spielfilm.de/stars/299924/rikke-gregersen'}",,,"[{'url': 'https://www.spielfilm.de/stars/299926/marit-andreassen', 'name': 'Marit Andreassen'}, {'url': 'https://www.spielfilm.de/stars/255703/andrea-berntzen', 'name': 'Andrea Berntzen'}, {'url': 'https://www.spielfilm.de/stars/34494/anders-t-andersen', 'name': 'Anders T. Andersen'}]",,,,,,,2020,,,,,,,,https://img4-film.spielfilm.de/3009405-260412/die-betroffenen.jpg,,,,,Norwegen,,The Affected,,,
315,La batalla del año,"\""La batalla del año\"" trata sobre los Juegos Olímpicos de break dance, un torneo que se celebra cada año y que atrae a los mejores equipos de todo el mundo; los estadounidenses no han ganado en quince años. El magnate de 'Los Angeles Hip Hop' y el ex B-Boy Dante (Alonso) quieren poner al país que inició el deporte, en lo más alto. Le pide a su amigo Blake (Holloway), entrenador de baloncesto del campeonato, un tanto gafe, que le ayude a entrenar a su equipo. Convencido de la teoría de que un entrenador adecuado es capaz de convertir a cualquier equipo en campeón, forman al equipo ideal con todos los mejores b-boys del país. Con solo tres meses, hasta la batalla del año, Blake tiene que usar todas las tácticas que conoce para escoger a doce personas con talento para formar un equipo, si quieren traer el trofeo de vuelta a Estados Unidos. La película está inspirada en el campeonato del mundo de break dance, celebrado cada año en Francia. (FILMAFFINITY)",Drama,,,https://www.filmaffinity.com/es/film837323.html,{'name': 'Benson Lee'},"{'worstrating': '1', 'ratingcount': '781', 'reviewcount': '12', 'ratingvalue': '4.4', 'bestrating': '10'}",109 min.,"[{'name': 'Laz Alonso'}, {'name': 'Josh Holloway'}, {'name': 'David Kim'}, {'name': 'Giovanni V. Giusti'}, {'name': 'Weronika Rosati'}, {'name': ""Ivan 'Flipz' Velez""}, {'name': 'Alex Martin'}, {'name': 'Steve Terada'}, {'name': 'Josh Peck'}, {'name': 'Luis Rosado'}, {'name': 'Jesse Erwin'}, {'name': 'Chris Brown'}, {'name': 'Caity Lotz'}, {'name': 'Terrence Jenkins'}, {'name': 'Marcus Nel-Jamal Hamm'}]",2013,"[{'reviewbody': '\\""Especial para los amantes del breakdance, pudo haber tenido mayor profundidad y drama, pero la cosa solo se queda en la superficie.\\""', 'author': 'Ernesto Garrat: Diario El Mercurio'}, {'reviewbody': '\\""Un desastre frenético que hace que \'Breakdance 2: Electric Boogaloo\' parezca una película de Fellini. (...) Puntuación: ★ (sobre 4)\\""', 'author': 'Scott Bowles: USA Today'}, {'reviewbody': '\\""Cuenta con secuencias de baile aceptables, pero apenas dejará satisfechos a los fans del género. Puntuación: ★★½ (sobre 5)\\""', 'author': 'Jessica Oliva: Cine Premiere'}, {'author': 'Miriam Bale: The New York Times', 'reviewbody': '\\""El verdadero milagro de la nueva película de baile en 3-D \'La batalla del año\' es como puede ser tan sumamente aburrida ofreciendo tanta actividad frenética en la pantalla.\\""'}, {'author': 'Peter Hartlaub: SFGATE', 'reviewbody': '\\""La historia es un lienzo poco original, hecho de pedazos de clichés de todas las películas de deportes realizadas desde 1976.\\""'}, {'reviewbody': '\\""Film absolutamente reservado a los fans y practicantes de esta disciplina bailongo-deportiva (...) Lo mejor: los bailes en sí mismos. Lo peor: todo lo demás. (...) Puntuación: ★★ (sobre 5)\\""', 'author': 'Fausto Fernández: Fotogramas'}, {'reviewbody': '\\""Con unos interminables montajes de los entrenamientos, un guión horrible y unas interpretaciones indiferentes (...) sólo los espectadores más fuertes llegarán al final.\\""', 'author': 'Andrew Barker: Variety'}]",,,,,,,,,,,,,,,,,,,,,,,
2382,A los que aman,"A secret and deep passion marks the life of a young doctor, and threatens the existence of those around him.",Drama,,"['love triangle', 'f rated', 'fencing']",https://tvonic.com/movie/a-los-que-aman-1998,{'name': 'Isabel Coixet'},,,"[{'name': 'Julio Núñez'}, {'name': 'Patxi Freytez'}, {'name': 'Olalla Moreno'}]","Jun 22, 1999",,,,,"[{'name': 'Spain'}, {'name': 'France'}]",,,,,,,,,,,,,,,,,,,
2237,La Yegua Colorada,,Drama,,"folklore,horse",https://www.allmovie.com/movie/la-yegua-colorada-vm108520,{'name': 'Mario Hernández'},,,,1972,,,,,,,,,,,,,,,,,,,,,,,,
2138,Maltratadas (Serie de TV),"Serie de TV (2011). 13 episodios. Conjunto de historias reales de violencia familiar, laboral y sexual, en las que las víctimas son mujeres. (FILMAFFINITY)",Drama,,,https://www.filmaffinity.com/es/film760731.html,{'name': 'Alberto Lecchi'},"{'worstrating': '1', 'ratingcount': '37', 'bestrating': '10', 'reviewcount': '0', 'ratingvalue': '5.2'}",45 min.,"[{'name': 'Valentina Bassi'}, {'name': 'Rafael Ferro'}, {'name': 'Sabrina Garciarena'}, {'name': 'Gerardo Chendo'}, {'name': 'Natalia Lobo'}, {'name': 'Gloria Carrá'}, {'name': 'Esther Goris'}, {'name': 'Eleonora Wexler'}, {'name': 'Luisana Lopilato'}, {'name': 'Soledad Fandiño'}, {'name': 'Laura Novoa'}, {'name': 'Juan Gil Navarro'}, {'name': 'Carlos Santamaría'}]",2011,,,,,,,,,,,,,,,,,,,,,,,,
1156,Carmen,"Bei den Proben für das Stück &quot;Carmen&quot; verliebt sich der Choreograph Antoine (Antonio Gades) in die Hauptdarstellerin (Laura del Sol). Als die sich mit einem anderen Tänzer einlässt, wird Antoine von Eifersucht zerfressen.",Drama,,,https://www.filmstarts.de/kritiken/1855.html,{'name': 'Carlos Saura'},"{'bestrating': '5', 'worstrating': '0,5', 'ratingcount': '1', 'reviewcount': '1', 'ratingvalue': '3,0'}",PT01H42M00S,"[{'name': 'Cristina Hoyos'}, {'name': 'Antonio Gades'}, {'name': 'Laura del Sol'}, {'name': 'Paco de Lucía'}]",,,"{'description': 'Carmen Trailer OV', 'name': 'Carmen Trailer OV', 'uploaddate': '2012-10-23', 'duration': 'PT00H02M42S'}","[{'name': 'Georges Bizet'}, {'name': 'Paco de Lucía'}]","[{'name': 'Carlos Saura'}, {'name': 'Antonio Gades'}, {'name': 'Georges Bizet'}, {'name': 'Prosper Mérimée'}]",,,,,,,,,,,,,,,,,,,,
971,Close,Lukas Dhont's 2022 production of Close. Two teenage boys' close friendship is thrown into disarray when their schoolmates notice their intimacy.,Drama,,"Lukas Dhont, Belgium, Netherlands, France, teen friendship, coming of age, homophobia, homophobic, lgbtq, teenage boys, middle school, suicide, grief, loss, relationships, schoolmates",https://telescopefilm.com/spotlight/film/655742-close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Aufruhr der Gefühle,,Drama,,,https://www.filmstarts.de/kritiken/44942.html,{'name': 'Roberto Gavaldón'},,PT01H54M00S,"[{'name': 'Jack Palance'}, {'name': 'María Félix'}, {'name': 'Pedro Armendariz'}, {'name': 'Carlos Montalban'}]",,,,{'name': 'Gustavo César Carrión'},"[{'name': 'Edwin Blum'}, {'name': 'Julian Silver'}, {'name': 'Libertad Blasco Ibáñez'}, {'name': 'Íñigo De Martino'}, {'name': 'Vicente Blasco Ibáñez'}]",,,,,,,,,,,,,,,,,,,,
5868,Before Breakfast,"Grace Kelly and Audrey Hepburn, two of the most revered screen legends of all time, spun in the same Hollywood and New York orbits simultaneously. Both exuded a kind of other worldly elegance addictive to audiences. But they&apos;ve never been on the same screen. Until now. In this historically possible but completely fictional story, the fresh faced, budding starlets have... Read all",Drama,,"['old hollywood', 'grace kelly']",https://tvonic.com/movie/before-breakfast-2010,{'name': 'Paul A. Levin'},,,"[{'name': 'Tyler Francavilla'}, {'name': 'Bret Ernst'}, {'name': 'Elspeth Keller'}]","Sep 28, 2010",,,,,{'name': 'United States'},,,,,,,,,,,,,,,,,,,
3488,Poor Agnes,"Rather than killing her next victim, a petite, unassuming serial killer keeps him around as her prisoner and Stockholm Syndrome-suffering plaything.",Drama,TV-MA,,https://tubitv.com/movies/655337/poor-agnes,{'name': 'Navin Ramaswaran'},,PT1H35M31S,"[{'name': 'Will Conlon'}, {'name': 'Neil Paterson'}, {'name': 'Amy Marie Wallace'}, {'name': 'Lora Burke'}, {'name': 'Karen Scobie'}]",,,,,,,2017-01-01T00:00:00.000Z,,,{'startdate': '2017-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
13,Welcome to Sajjanpur,"An educated man spends his days writing letters for the varied inhabitants of his small, poor, and illiterate village, in this political and social satire.",Drama,,,https://scratchu.com/movies/play/7948/Welcome-to-Sajjanpur,{'name': 'Shyam Benegal'},"{'ratingcount': '3054', 'worstrating': '1', 'ratingvalue': '6.9', 'bestrating': '10'}",PT2H13M,"[{'name': 'Shreyas Talpade'}, {'name': 'Masood Akhtar'}, {'name': 'Ravi Jhankal'}, {'name': 'Divya Dutta'}, {'name': 'Lalit Mohan Tiwari'}, {'name': 'Satish Sharma'}, {'name': 'Shri Vallabh Vyas'}, {'name': 'Ravi Kishan'}, {'name': 'Rajeshwari Sachdev'}, {'name': 'Yashpal Sharma'}, {'name': 'Mangala Kenkre'}, {'name': 'Ila Arun'}, {'name': 'Amrita Rao'}, {'name': 'Daya Shankar Pandey'}, {'name': 'Vineeta Malik'}]",2008-09-19,,,,,India,,Hindi,,,,,,,,,,,,,,,,,
12531,About Sarah,,Drama,,,https://www.tcm.com/tcmdb/title/450879/about-sarah,{'name': 'Susan Rohrer'},,PT2M,"[{'name': 'Geraldine Jacobi'}, {'name': 'Steve Stapenhorst'}, {'name': 'Kellie Martin'}, {'name': 'Katherine Cortez'}, {'name': 'Paul Michael'}, {'name': 'Diane Baker'}, {'name': 'Laura Robbins'}, {'name': 'Dorothy Sinclair'}, {'name': 'Marion Ross'}, {'name': 'William S Taylor'}, {'name': 'Carlease Burke'}, {'name': 'Denice Kumagai'}, {'name': 'Ariana Chase'}, {'name': 'Michael Emanuel'}, {'name': 'Aloma Wright'}, {'name': 'Richard Kuhlman'}, {'name': 'Chad Christ'}, {'name': 'Nick Searcy'}, {'name': 'Steven Gilborn'}, {'name': 'Mary Steenburgen'}, {'name': 'Karen Rauch'}]",,,,,,,1998,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
2808,Queen &amp; Slim,Not specified,Drama,,,https://www.cineman.ch/en/movie/2019/QueenandSlim/,Melina Matsoukas,"{'worstrating': '1', 'bestrating': '5', 'ratingvalue': '3.6', 'ratingcount': '9'}",132,"['Dominic Cancelliere', 'Bryant Tardy', 'Kenneth Kynt Bryan', 'Mike R. Moreau', 'Bokeem Woodbine', 'Divine Prince Ty Emmecca', 'Thom Gossom Jr.', 'Austin Naulty', 'Roman Armstrong', 'Daniel Kaluuya', 'Monty Person', 'Gralen Bryant Banks', 'Michael Biss', 'Lucky Johnson', 'Scott Rapp', 'Jodie Turner-Smith', 'Calvin Williams', 'Chloë Sevigny', 'Rosé Belara Young', 'Justin Carmouche']",,,,,,USA,2019,,,"[{'startdate': '2020-01-09'}, {'startdate': '2020-02-12'}]",,,"{'director': 'Melina Matsoukas', 'genre': ['Drama', 'Romance'], 'duration': '132', 'datecreated': '2019', 'description': 'Not specified', 'actor': ['Rosé Belara Young', 'Mike R. Moreau', 'Daniel Kaluuya', 'Gralen Bryant Banks', 'Austin Naulty', 'Kenneth Kynt Bryan', 'Justin Carmouche', 'Michael Biss', 'Chloë Sevigny', 'Lucky Johnson', 'Dominic Cancelliere', 'Scott Rapp', 'Calvin Williams', 'Jodie Turner-Smith', 'Divine Prince Ty Emmecca', 'Bryant Tardy', 'Monty Person', 'Roman Armstrong', 'Thom Gossom Jr.', 'Bokeem Woodbine'], 'countryoforigin': 'USA', 'name': 'Queen &amp; Slim'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt8722346'}",,,,,,
3489,"['Roberto Benigni', 'Enzo Vetrano', 'Marcello Fonte', 'Anne-Laure Labadie', 'Rocco Papaleo', 'Ciro Petrone', 'Dario Marianelli', 'Davide Marotta', 'Alida Baldari Calabria', 'Marie-Gabrielle Stewart', 'Jean Labadie', 'Gigi Proietti', 'Carlo Collodi', 'Massimo Ceccherini', 'Gianfranco Gallo', 'Marine Vacth', 'Matteo Garrone', 'Pinocchio (2019)', 'Alessio Lazzareschi', 'Teco Celio', 'Jeremy Thomas', 'Maurizio Lombardi', 'Alessio Di Domenicantonio', 'Paolo Graziosi', 'Maria Pia Timo', 'Nino Scardina', 'Federico Ielapi', 'Peter Watson', 'Domenico Centamore', 'Massimiliano Gallo', 'Paolo Del Brocco']","['Faina', 'Executive Producer', 'Giangio', 'Civetta', 'Mastro Ciliegia', 'Geppetto', 'Omino di burro', 'Volpe', 'Pinocchio', 'Mangiafuoco', 'Gorilla', 'Giostraio', 'Producer', 'Lumaca', 'Fata turchina bambina', 'Fata Turchina', 'Writer', 'Gatto', 'Pappagallo', 'Composer', 'Director', 'Tonno', 'Lucignolo', 'Grillo Parlante', ""Old woodcarver Geppetto's puppet creation, Pinocchio, magically comes to life with dreams of becoming a real boy. Easily led astray, Pinocchio tumbles from one misadventure to another as he is tricked, kidnapped and chased by bandits.Pinocchio featuring Federico Ielapi and Roberto Benigni is streaming with subscription on Prime Video, streaming with subscription on Hoopla, streaming with subscription on Kanopy, and 5 others. It's a drama and family movie with an average IMDb audience rating of 6.2 (14,139 votes) and was well received by critics."", 'Corvo']",Drama,13+ (PG-13),,https://reelgood.com/movie/pinocchio-2018,,"{'ratingcount': '14139', 'ratingexplanation': 'The Reelgood Score takes into account audience and critics scores from IMDb and critic sentiment, recent popularity, and other quality markers like genres or cast & crew to help you find what to watch.', 'bestrating': '100', 'ratingvalue': '67'}",PT2H5M,,,,,,,,2019-12-19T00:00:00.000Z,,,,,,"['https://reelgood.com/person/gigi-proietti-1940', 'https://reelgood.com/person/enzo-vetrano-1970', 'https://reelgood.com/person/mariegabrielle-stewart-1970', 'https://reelgood.com/person/peter-watson', 'https://reelgood.com/person/massimiliano-gallo', 'https://reelgood.com/person/federico-ielapi-1970', 'https://reelgood.com/person/davide-marotta', 'https://reelgood.com/person/collodi-1826', 'https://reelgood.com/person/annelaure-labadie-1970', 'https://reelgood.com/person/marine-vacth-1991', 'https://reelgood.com/person/dario-marianelli-1963', 'https://reelgood.com/person/alida-baldari-calabria-1970', 'https://reelgood.com/person/paolo-graziosi-1940', 'https://reelgood.com/person/matteo-garrone-1968', 'https://reelgood.com/person/marcello-fonte-1978', 'https://reelgood.com/person/rocco-papaleo-1958', 'https://reelgood.com/person/roberto-benigni-1952', 'https://reelgood.com/person/alessio-di-domenicantonio-1970', 'https://reelgood.com/person/nino-scardina-1970', 'https://reelgood.com/movie/pinocchio-2018', 'https://reelgood.com/person/teco-celio-1970', 'https://reelgood.com/person/maurizio-lombardi', 'https://reelgood.com/person/domenico-centamore', 'https://reelgood.com/person/paolo-del-brocco-1970', 'https://reelgood.com/person/jeremy-thomas-1949', 'https://reelgood.com/person/massimo-ceccherini-1965', 'https://reelgood.com/person/ciro-petrone-1987', 'https://reelgood.com/person/alessio-lazzareschi', 'https://reelgood.com/person/gianfranco-gallo', 'https://reelgood.com/person/jean-labadie', 'https://reelgood.com/person/maria-pia-timo-1970']","[{'url': 'https://itunes.apple.com/us/movie/pinocchio-2020/id1551956223?uo=4&at=10laHb', 'name': 'Pinocchio SD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'name': 'Pinocchio SD rent', 'pricecurrency': 'USD', 'price': '3.99', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.babb90f7-1dde-5da9-525a-35d0bfc25d07?tag=reelgood060d-20'}, {'name': 'Pinocchio SD rent', 'url': 'https://www.vudu.com/content/movies/details/content/1632719', 'price': '3.99', 'pricecurrency': 'USD'}, {'name': 'Pinocchio HD rent', 'url': 'https://www.vudu.com/content/movies/details/content/1632719', 'price': '3.99', 'pricecurrency': 'USD'}, {'name': 'Pinocchio HD rent', 'url': 'https://itunes.apple.com/us/movie/pinocchio-2020/id1551956223?uo=4&at=10laHb', 'pricecurrency': 'USD', 'price': '5.99'}, {'url': 'https://www.vudu.com/content/movies/details/content/1632719', 'name': 'Pinocchio SD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'url': 'https://tv.apple.com/us/movie/umc.cmc.pp01r42kafra6xdg9ntpdo7e?itsct=reelgood_tv&itscg=30200&at=1010layx', 'price': '14.99', 'pricecurrency': 'USD', 'name': 'Pinocchio HD purchase'}, {'url': 'https://play.google.com/store/movies/details/Pinocchio_2020?gl=US&hl=en&id=kx7J1nVvGo4.P&PAffiliateID=1101l32vn', 'name': 'Pinocchio SD purchase', 'price': '12.99', 'pricecurrency': 'USD'}, {'name': 'Pinocchio SD rent', 'url': 'https://itunes.apple.com/us/movie/pinocchio-2020/id1551956223?uo=4&at=10laHb', 'pricecurrency': 'USD', 'price': '5.99'}, {'name': 'Pinocchio HD rent', 'pricecurrency': 'USD', 'price': '3.99', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.babb90f7-1dde-5da9-525a-35d0bfc25d07?tag=reelgood060d-20'}, {'price': '12.99', 'name': 'Pinocchio SD purchase', 'pricecurrency': 'USD', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.babb90f7-1dde-5da9-525a-35d0bfc25d07?tag=reelgood060d-20'}, {'url': 'https://itunes.apple.com/us/movie/pinocchio-2020/id1551956223?uo=4&at=10laHb', 'price': '14.99', 'pricecurrency': 'USD', 'name': 'Pinocchio HD purchase'}, {'price': '12.99', 'url': 'https://www.vudu.com/content/movies/details/content/1632719', 'pricecurrency': 'USD', 'name': 'Pinocchio HD purchase'}, {'price': '14.99', 'pricecurrency': 'USD', 'url': 'https://www.amazon.com/gp/video/detail/amzn1.dv.gti.babb90f7-1dde-5da9-525a-35d0bfc25d07?tag=reelgood060d-20', 'name': 'Pinocchio HD purchase'}, {'url': 'https://tv.apple.com/us/movie/umc.cmc.pp01r42kafra6xdg9ntpdo7e?itsct=reelgood_tv&itscg=30200&at=1010layx', 'name': 'Pinocchio HD rent', 'price': '3.99', 'pricecurrency': 'USD'}]",,,,,,,,,,,
